"freq_bins_smooth","mean_spec","sem_upper","sem_lower"
0.137289325842697,-0.00349874273465166,0.0403093952308296,-0.0473068807001329
0.137991573033708,0.0092296398945406,0.0540121474624225,-0.0355528676733413
0.138693820224719,0.0178264554893069,0.0598363994001798,-0.024183488421566
0.13939606741573,0.0174191646881901,0.0573854789942403,-0.0225471496178602
0.140098314606742,0.0222704082698558,0.0645435034597757,-0.0200026869200641
0.140800561797753,0.0174322648913741,0.0594886270610452,-0.0246240972782969
0.141502808988764,0.0202872931674391,0.0636175014032052,-0.023042915068327
0.142205056179775,0.0240049883086659,0.0678570991160921,-0.0198471224987603
0.142907303370786,0.0228761508547134,0.0633752342032298,-0.017622932493803
0.143609550561798,0.019959655093894,0.0597916183168063,-0.0198723081290183
0.144311797752809,0.0222525178256515,0.0630900316113752,-0.0185849959600721
0.14501404494382,0.0295226087691511,0.0716117831152788,-0.0125665655769766
0.145716292134831,0.0329376992116543,0.0770769149833769,-0.0112015165600683
0.146418539325843,0.0400184605433476,0.0825856006167535,-0.00254867953005825
0.147120786516854,0.047388982143896,0.0885889620548497,0.00618900223294236
0.147823033707865,0.043559668853974,0.0824419041974535,0.00467743351049451
0.148525280898876,0.0314405676539922,0.0709779392762587,-0.00809680396827429
0.149227528089888,0.0293585664446087,0.0693335005266798,-0.0106163676374625
0.149929775280899,0.0451084469254754,0.0854115298023277,0.00480536404862323
0.15063202247191,0.0344348945206195,0.0759474909031305,-0.00707770186189154
0.151334269662921,0.0388811735639847,0.0811179196775477,-0.00335557254957825
0.152036516853933,0.0478068993833366,0.0893325994771207,0.00628119928955248
0.152738764044944,0.0580472414011442,0.101901599281878,0.0141928835204101
0.153441011235955,0.0544309701221401,0.0968959223857467,0.0119660178585335
0.154143258426966,0.0394921238104961,0.0817268572102847,-0.00274260958929241
0.154845505617977,0.0612000519666835,0.106838769666152,0.0155613342672151
0.155547752808989,0.0696617863258914,0.110076019023923,0.0292475536278595
0.15625,0.0702103788544349,0.109219642065647,0.0312011156432227
0.156952247191011,0.048615182858762,0.0880058099865068,0.0092245557310172
0.157654494382022,0.0605325567713874,0.0981749041549223,0.0228902093878524
0.158356741573034,0.0859980312162748,0.127709564417246,0.0442864980153035
0.159058988764045,0.0922636813176384,0.133235714874588,0.0512916477606885
0.159761235955056,0.0884375144383698,0.128143106034341,0.0487319228423984
0.160463483146067,0.0943517973021942,0.132909650756498,0.0557939438478909
0.161165730337079,0.0844481455675996,0.1243027868069,0.0445935043282994
0.16186797752809,0.0824366905709531,0.122339052068376,0.0425343290735304
0.162570224719101,0.0952618255691157,0.135538680712796,0.0549849704254358
0.163272471910112,0.0858720083130475,0.124445026924297,0.0472989897017983
0.163974719101124,0.0888234282525982,0.126593094193896,0.0510537623113004
0.164676966292135,0.0777931727982887,0.112752701499531,0.0428336440970464
0.165379213483146,0.0698999271462825,0.105043146673752,0.0347567076188131
0.166081460674157,0.0746602491048862,0.114243011602652,0.0350774866071207
0.166783707865168,0.0794746885528422,0.121599791580843,0.0373495855248413
0.16748595505618,0.0854007987723506,0.128560479831504,0.0422411177131967
0.168188202247191,0.0712344686924089,0.112589050508952,0.0298798868758663
0.168890449438202,0.0691248423478348,0.108339836177688,0.0299098485179816
0.169592696629213,0.0665465336175246,0.108704837249032,0.0243882299860175
0.170294943820225,0.0878659269239444,0.13291314791192,0.0428187059359688
0.170997191011236,0.0980272745561812,0.141209462611058,0.0548450865013046
0.171699438202247,0.0961934660388722,0.135114557206534,0.0572723748712102
0.172401685393258,0.0969608967482579,0.13767304406889,0.0562487494276261
0.17310393258427,0.0944396340547569,0.136433139331996,0.0524461287775177
0.173806179775281,0.112749771753927,0.151395751224875,0.0741037922829799
0.174508426966292,0.106243522730266,0.143726165509073,0.0687608799514593
0.175210674157303,0.0992610950024586,0.134757839942548,0.0637643500623692
0.175912921348315,0.0838927441358424,0.120184482913897,0.0476010053577881
